"","lowerBound","upperBound","middle","corArray"
"1",-0.337210901959511,0.689877190266846,0.176333144153668,0
"2",-0.320744261682235,0.685599177641543,0.182427457979654,0.0988482249480614
"3",-0.305468894323281,0.681769540653444,0.188150323165081,0.191125694618226
"4",-0.29125689409361,0.678345707898186,0.193544406902288,0.27178465669227
"5",-0.278006878696644,0.675293088280648,0.198643104792002,0.338140473806769
"6",-0.265636704189844,0.672583072357447,0.203473184083802,0.389824765659598
"7",-0.254078213736455,0.670191605465115,0.20805669586433,0.428141818211595
"8",-0.24327336416904,0.668098163608848,0.212412399719904,0.455272231643198
"9",-0.233171294123863,0.666285019913258,0.216556862894697,0.473627495064799
"10",-0.223726032606721,0.664736726851666,0.220505347122472,0.485452653191823
